"","AnnRet","Win","MRet","MWRet","MWPnL","MLRet","MLPnL","Ts","TDs","MDD","MDD.SD","MDD.ED","MPnL","Forces","UP","UPCLOSE","DOWN","DOWNCLOSE","HoldMins","startegy","Corr","Beta"
"4187",-67.14,57.2587,-0.0418,0.1359,30,-0.28,-61,1233,163,58.28,"20150105","20150708",-9,81,1.5,0,1.5,0,17.1,"RM2SF",0.18,0.24
"4188",-47.13,57.0393,-0.0352,0.1575,34,-0.2911,-63,966,163,42.82,"20150105","20150708",-8,69,2,0,2,0,18.33,"RM2SF",0.18,0.24
"4189",-30.61,56.8406,-0.0299,0.1917,42,-0.3217,-70,709,163,30.67,"20150105","20150707",-6,60,2.5,0,2.5,0,19.67,"RM2SF",0.18,0.24
"4190",-9.35,58.1109,-0.0128,0.2195,48,-0.335,-73,487,163,18.58,"20150105","20150707",-3,36,3,0,3,0,20.71,"RM2SF",0.18,0.24
"4191",-89.22,55.017,-0.0583,0.0864,19,-0.2353,-52,1176,130,68.79,"20150105","20150713",-13,74,1,0,1,0,15.36,"RM2SM",0.15,0.15
"4192",-79.2,56.4928,-0.062,0.0929,20,-0.2631,-58,901,130,56.12,"20150105","20150713",-14,63,1.5,0,1.5,0,17.37,"RM2SM",0.15,0.15
"4193",-67.32,54.9858,-0.0628,0.1145,25,-0.2793,-61,702,130,44.48,"20150105","20150713",-14,58,2,0,2,0,19.02,"RM2SM",0.15,0.15
"4194",-48.94,55.6797,-0.0549,0.1358,30,-0.2946,-65,537,130,30.11,"20150105","20150713",-12,51,2.5,0,2.5,0,20.09,"RM2SM",0.15,0.15
"4195",-35.67,55.4622,-0.0575,0.1607,35,-0.3292,-72,357,130,21.39,"20150105","20150713",-13,32,3,0,3,0,21.72,"RM2SM",0.15,0.15
"4196",-63.68,50.8157,-0.0292,0.1101,24,-0.173,-37,1226,109,34.89,"20150401","20150831",-6,74,1,0,1,0,12.69,"RM2SN",0.37,0.42
"4197",-44.76,54.9189,-0.0247,0.1206,26,-0.2016,-44,925,109,22.14,"20150408","20150831",-5,64,1.5,0,1.5,0,14.43,"RM2SN",0.37,0.42
"4198",-22.46,56.7883,-0.0154,0.143,31,-0.2235,-48,685,109,10.6,"20150408","20150811",-3,52,2,0,2,0,15.84,"RM2SN",0.37,0.42
"4199",-22.27,57.3059,-0.0238,0.1609,35,-0.2718,-59,438,109,11.29,"20150514","20150828",-5,40,2.5,0,2.5,0,17.58,"RM2SN",0.37,0.42
"4200",2.77,60.793,0.0053,0.1987,43,-0.2946,-64,227,109,4.29,"20150709","20150811",1,18,3,0,3,0,19.12,"RM2SN",0.37,0.42
"4201",-99.05,43.9896,-0.0493,0.0963,21,-0.1637,-36,1930,163,95.31,"20150105","20150831",-11,106,1,0,1,0,12.77,"RM2SR",0.28,0.35
"4202",-69.91,49.5232,-0.037,0.1117,24,-0.1828,-40,1468,163,54.74,"20150105","20150831",-8,93,1.5,0,1.5,0,14.37,"RM2SR",0.28,0.35
"4203",-55.83,50.4356,-0.0399,0.1278,28,-0.2106,-46,1033,163,41.62,"20150105","20150831",-9,80,2,0,2,0,16.57,"RM2SR",0.28,0.35
"4204",-37.12,51.8248,-0.0381,0.1549,34,-0.2458,-54,685,163,26.57,"20150105","20150831",-8,58,2.5,0,2.5,0,18.56,"RM2SR",0.28,0.35
"4205",-15.5,54.026,-0.027,0.1932,42,-0.2858,-62,385,163,11.17,"20150107","20150831",-6,36,3,0,3,0,20.38,"RM2SR",0.28,0.35
"4206",-78.69,42.8861,-0.0322,0.1184,26,-0.1453,-32,1975,163,64.04,"20150105","20150812",-7,110,1,0,1,0,12.1,"RM2TA",0.26,0.26
"4207",-49.08,46.1378,-0.0248,0.1371,30,-0.1634,-35,1437,163,39.37,"20150105","20150707",-5,92,1.5,0,1.5,0,14.12,"RM2TA",0.26,0.26
"4208",-33.03,48.67,-0.0227,0.1439,31,-0.1806,-39,1015,163,25.87,"20150105","20150707",-5,71,2,0,2,0,15.87,"RM2TA",0.26,0.26
"4209",-19.37,47.9134,-0.0203,0.1748,38,-0.1998,-43,647,163,16.42,"20150119","20150811",-4,44,2.5,0,2.5,0,17.94,"RM2TA",0.26,0.26
"4210",-3.96,51.9108,-0.0082,0.2358,52,-0.2716,-59,314,163,5.79,"20150119","20150311",-2,17,3,0,3,0,21.03,"RM2TA",0.26,0.26
"4211",-97.64,50.3192,-0.053,0.0953,21,-0.2031,-44,1723,163,91.3,"20150105","20150831",-11,97,1,0,1,0,13.88,"RM2WH",0.09,0.24
"4212",-82.58,52.0179,-0.0508,0.1099,24,-0.2251,-49,1338,163,68.21,"20150105","20150831",-11,87,1.5,0,1.5,0,15.35,"RM2WH",0.09,0.24
"4213",-64.18,53.7223,-0.0491,0.1313,29,-0.2586,-56,994,163,50.69,"20150105","20150812",-11,74,2,0,2,0,16.89,"RM2WH",0.09,0.24
"4214",-43.77,52.8443,-0.0469,0.162,36,-0.281,-61,668,163,33.48,"20150105","20150811",-10,57,2.5,0,2.5,0,18.79,"RM2WH",0.09,0.24
"4215",-25.69,52.8205,-0.0451,0.1971,44,-0.3163,-69,390,163,22.93,"20150105","20150708",-10,26,3,0,3,0,20.87,"RM2WH",0.09,0.24
"4216",-98.16,55.4819,-0.0558,0.0881,19,-0.2351,-51,1660,163,92.61,"20150105","20150831",-12,108,1,0,1,0,15,"RM2WR",0,0
"4217",-89.15,56.7164,-0.0601,0.1011,22,-0.2713,-59,1273,163,76.65,"20150105","20150831",-13,92,1.5,0,1.5,0,17.08,"RM2WR",0,0
"4218",-75.28,55.704,-0.0615,0.1228,27,-0.2931,-64,973,163,60.52,"20150105","20150812",-13,82,2,0,2,0,19.05,"RM2WR",0,0
"4219",-64.08,54.6348,-0.0683,0.1449,32,-0.3251,-71,712,163,50.43,"20150105","20150811",-15,65,2.5,0,2.5,0,20.93,"RM2WR",0,0
"4220",-42.89,52.7897,-0.0657,0.1815,40,-0.342,-74,466,163,35.53,"20150105","20150710",-14,37,3,0,3,0,23.12,"RM2WR",0,0
"4221",-91.14,44.0546,-0.0516,0.1131,25,-0.1813,-39,1539,163,79.82,"20150106","20150831",-11,79,1,0,1,0,12.5,"RM2ZC",0.09,0.13
"4222",-72.1,46.9027,-0.05,0.1323,29,-0.2111,-46,1130,163,56.75,"20150105","20150831",-11,69,1.5,0,1.5,0,14.37,"RM2ZC",0.09,0.13
"4223",-58.34,47.9655,-0.0537,0.1536,33,-0.2447,-53,811,163,44.42,"20150114","20150811",-12,57,2,0,2,0,16.34,"RM2ZC",0.09,0.13
"4224",-36.59,53.2977,-0.0458,0.1694,37,-0.2913,-63,561,163,30.3,"20150114","20150812",-10,41,2.5,0,2.5,0,18.11,"RM2ZC",0.09,0.13
"4225",-19.8,51.9164,-0.0467,0.2302,50,-0.3457,-75,287,163,19.48,"20150116","20150707",-10,16,3,0,3,0,21.4,"RM2ZC",0.09,0.13
"4226",-87.63,39.6951,-0.0454,0.1108,24,-0.1482,-32,1640,163,74.93,"20150105","20150826",-10,87,1,0,1,0,12.32,"RM2ZN",0.25,0.37
"4227",-66.73,46.7051,-0.0422,0.1144,25,-0.1794,-39,1214,163,51.88,"20150105","20150826",-9,76,1.5,0,1.5,0,14.22,"RM2ZN",0.25,0.37
"4228",-48.11,51.3357,-0.0404,0.1321,29,-0.2224,-48,861,163,35.4,"20150105","20150826",-9,63,2,0,2,0,16.19,"RM2ZN",0.25,0.37
"4229",-31.82,52.1222,-0.0375,0.1624,35,-0.2552,-56,589,163,23.21,"20150310","20150826",-8,45,2.5,0,2.5,0,18.03,"RM2ZN",0.25,0.37
"4230",-13.61,54.6296,-0.0282,0.2141,47,-0.32,-70,324,163,11.22,"20150310","20150826",-6,22,3,0,3,0,20.73,"RM2ZN",0.25,0.37
"4231",137.57,26.7753,0.0441,0.4125,173,-0.0906,-39,1718,163,10.49,"20150210","20150312",18,112,1,0,1,0,14.68,"RS2AG",0.02,0.01
"4232",141.52,27.2659,0.0587,0.4796,202,-0.0991,-42,1324,163,9.65,"20150210","20150312",25,97,1.5,0,1.5,0,16.36,"RS2AG",0.02,0.01
"4233",128.31,27.9352,0.0721,0.5462,232,-0.1116,-48,988,163,9.35,"20150206","20150312",30,78,2,0,2,0,18.07,"RS2AG",0.02,0.01
"4234",100.71,26.5077,0.0806,0.6237,264,-0.1153,-50,713,163,6.34,"20150206","20150312",33,62,2.5,0,2.5,0,19.58,"RS2AG",0.02,0.01
"4235",94.11,27.1008,0.1137,0.7483,319,-0.1223,-52,476,163,4.56,"20150320","20150327",48,41,3,0,3,0,21.07,"RS2AG",0.02,0.01
"4236",26.89,26.1732,0.0111,0.3189,131,-0.0981,-42,1513,163,27.4,"20150105","20150514",3,83,1,0,1,0,13.32,"RS2AL",0.12,0.18
"4237",47.08,28.9498,0.0262,0.3576,148,-0.1089,-47,1095,163,11.25,"20150105","20150312",10,72,1.5,0,1.5,0,15.61,"RS2AL",0.12,0.18
"4238",44.63,29.3451,0.0342,0.4154,174,-0.1241,-53,794,163,9.14,"20150206","20150327",13,60,2,0,2,0,17.14,"RS2AL",0.12,0.18
"4239",55.94,31.9266,0.0617,0.4893,205,-0.1388,-60,545,163,7.72,"20150206","20150312",25,47,2.5,0,2.5,0,18.91,"RS2AL",0.12,0.18
"4240",73.08,35.9882,0.1269,0.6193,263,-0.15,-64,339,163,6.82,"20150105","20150119",54,30,3,0,3,0,20.79,"RS2AL",0.12,0.18
"4241",106.21,25.5441,0.0345,0.3919,163,-0.0881,-38,1746,163,12.29,"20150320","20150522",13,111,1,0,1,0,14.76,"RS2AU",-0.03,-0.02
"4242",114.56,27.2185,0.0481,0.4367,183,-0.0972,-42,1341,163,8.23,"20150206","20150312",20,99,1.5,0,1.5,0,16.59,"RS2AU",-0.03,-0.02
"4243",122.61,27.2272,0.0686,0.5352,228,-0.106,-45,999,163,6.8,"20150206","20150312",29,83,2,0,2,0,18.46,"RS2AU",-0.03,-0.02
"4244",97.01,28.0112,0.0779,0.5714,241,-0.1141,-49,714,163,5.52,"20150206","20150312",33,61,2.5,0,2.5,0,20.45,"RS2AU",-0.03,-0.02
"4245",83.58,27.7542,0.103,0.6703,285,-0.115,-48,472,163,3.75,"20150206","20150312",44,37,3,0,3,0,22.08,"RS2AU",-0.03,-0.02
"4246",132.41,25.635,0.0433,0.4162,177,-0.0852,-36,1693,163,10.28,"20150327","20150514",18,104,1,0,1,0,14.23,"RS2BU",0.11,0.07
"4247",109.38,26.2074,0.049,0.4464,191,-0.0921,-39,1263,163,6.78,"20150327","20150514",21,89,1.5,0,1.5,0,16.11,"RS2BU",0.11,0.07
"4248",97.79,27.8427,0.0595,0.485,206,-0.1047,-45,941,163,5.66,"20150407","20150514",25,78,2,0,2,0,17.87,"RS2BU",0.11,0.07
"4249",84.91,29.0511,0.072,0.5328,230,-0.1166,-50,685,163,5.47,"20150212","20150312",31,57,2.5,0,2.5,0,19.46,"RS2BU",0.11,0.07
"4250",62.79,29.49,0.0829,0.6027,262,-0.1344,-59,451,163,7.11,"20150212","20150326",36,39,3,0,3,0,21.1,"RS2BU",0.11,0.07
"4251",83.58,28.6885,0.0362,0.3463,146,-0.0885,-38,1342,163,8.17,"20150105","20150203",15,89,1,0,1,0,14.79,"RS2CU",0.12,0.1
"4252",81.13,29.9703,0.0468,0.3845,162,-0.0977,-42,1011,163,8.11,"20150206","20150312",19,80,1.5,0,1.5,0,16.78,"RS2CU",0.12,0.1
"4253",82.45,30.3299,0.0609,0.4348,185,-0.1019,-44,788,163,7.23,"20150206","20150312",25,68,2,0,2,0,18.11,"RS2CU",0.12,0.1
"4254",94.49,30.8257,0.0996,0.5321,229,-0.0931,-40,545,163,3.07,"20150327","20150505",43,45,2.5,0,2.5,0,19.84,"RS2CU",0.12,0.1
"4255",66.99,32.0242,0.1198,0.6043,261,-0.1084,-47,331,163,2.45,"20150327","20150407",52,24,3,0,3,0,22.32,"RS2CU",0.12,0.1
"4256",160.53,60.8456,0.1593,0.4602,196,-0.3083,-131,544,163,3.33,"20150115","20150203",68,97,1,0,1,0,40.03,"RS2FU",-0.03,-0.01
"4257",161.61,60.7143,0.1947,0.535,229,-0.3312,-141,448,163,3.17,"20150115","20150203",84,83,1.5,0,1.5,0,45.17,"RS2FU",-0.03,-0.01
"4258",136.54,57.4932,0.2053,0.6092,263,-0.3412,-146,367,163,3.14,"20150115","20150203",89,76,2,0,2,0,51.29,"RS2FU",-0.03,-0.01
"4259",111.76,53.7705,0.2069,0.685,297,-0.3492,-150,305,163,3.57,"20150115","20150203",90,73,2.5,0,2.5,0,58.55,"RS2FU",-0.03,-0.01
"4260",88.15,51.5625,0.1992,0.7236,316,-0.359,-155,256,163,4.05,"20150115","20150203",88,67,3,0,3,0,64.56,"RS2FU",-0.03,-0.01
"4261",139.02,27.0173,0.0457,0.4168,175,-0.0916,-39,1673,163,14.37,"20150327","20150514",18,104,1,0,1,0,14.57,"RS2HC",0.2,0.2
"4262",120.79,30.1317,0.0524,0.4032,170,-0.0989,-43,1291,163,12.68,"20150327","20150514",21,94,1.5,0,1.5,0,16.01,"RS2HC",0.2,0.2
"4263",128.92,32.2713,0.0736,0.4401,185,-0.101,-44,973,163,8.6,"20150327","20150514",30,77,2,0,2,0,17.3,"RS2HC",0.2,0.2
"4264",108.39,34.8024,0.0933,0.4874,208,-0.1171,-51,658,163,6.81,"20150327","20150514",39,52,2.5,0,2.5,0,18.96,"RS2HC",0.2,0.2
"4265",99.93,41.6244,0.1449,0.5227,224,-0.1244,-53,394,163,3.22,"20150106","20150115",62,34,3,0,3,0,20.03,"RS2HC",0.2,0.2
"4266",124.95,40.5348,0.0454,0.2955,118,-0.1251,-51,935,109,12.98,"20150401","20150505",17,69,1,0,1,0,15.79,"RS2NI",0.18,0.13
"4267",120.98,42.9355,0.0567,0.3156,127,-0.1381,-57,729,109,11.23,"20150401","20150505",22,61,1.5,0,1.5,0,17.49,"RS2NI",0.18,0.13
"4268",99.37,41.5751,0.0643,0.3637,146,-0.1487,-62,546,109,9.81,"20150401","20150505",25,51,2,0,2,0,19.36,"RS2NI",0.18,0.13
"4269",103.46,46.2312,0.0911,0.3962,160,-0.1712,-71,398,109,8.06,"20150401","20150505",36,43,2.5,0,2.5,0,20.66,"RS2NI",0.18,0.13
"4270",102.77,46.1224,0.1475,0.5003,205,-0.1546,-64,245,109,4.55,"20150402","20150505",60,26,3,0,3,0,22.04,"RS2NI",0.18,0.13
"4271",73.82,27.4768,0.0336,0.4068,170,-0.1078,-46,1292,163,11.44,"20150109","20150312",13,83,1,0,1,0,15.12,"RS2PB",0.14,0.15
"4272",65.71,29.1417,0.0389,0.4241,179,-0.1195,-51,1002,163,8.92,"20150109","20150122",16,79,1.5,0,1.5,0,16.91,"RS2PB",0.14,0.15
"4273",79.62,30.5085,0.0606,0.4828,203,-0.1247,-53,767,163,7.86,"20150320","20150514",25,70,2,0,2,0,18.23,"RS2PB",0.14,0.15
"4274",64.25,30.5455,0.0695,0.5517,234,-0.1425,-61,550,163,6.39,"20150115","20150119",29,58,2.5,0,2.5,0,19.82,"RS2PB",0.14,0.15
"4275",62.79,31.4208,0.1022,0.6209,265,-0.1355,-58,366,163,4.65,"20150320","20150514",44,40,3,0,3,0,21.04,"RS2PB",0.14,0.15
"4276",159.68,25.863,0.0489,0.4409,187,-0.0879,-38,1767,163,13.34,"20150327","20150514",20,112,1,0,1,0,13.84,"RS2RB",0.18,0.15
"4277",149.91,29.1635,0.0627,0.459,195,-0.1005,-43,1303,163,11.36,"20150327","20150514",26,97,1.5,0,1.5,0,15.96,"RS2RB",0.18,0.15
"4278",160.96,30.8333,0.0905,0.5208,222,-0.1013,-44,960,163,8.56,"20150327","20150514",38,82,2,0,2,0,17.72,"RS2RB",0.18,0.15
"4279",139.86,31.1178,0.1161,0.6053,259,-0.1049,-45,662,163,6.38,"20150327","20150514",49,58,2.5,0,2.5,0,19.28,"RS2RB",0.18,0.15
"4280",128.31,33.7379,0.1732,0.7106,305,-0.1005,-43,412,163,2.33,"20150828","20150828",74,37,3,0,3,0,20.47,"RS2RB",0.18,0.15
"4281",157.54,25.9061,0.0507,0.4332,183,-0.083,-36,1683,163,11.14,"20150327","20150514",21,109,1,0,1,0,14.47,"RS2RU",0.16,0.08
"4282",152.45,28.0608,0.0631,0.4543,193,-0.0895,-38,1315,163,8.66,"20150408","20150514",27,101,1.5,0,1.5,0,15.93,"RS2RU",0.16,0.08
"4283",133.03,29.9306,0.073,0.4623,195,-0.0933,-40,1009,163,8.34,"20150407","20150514",30,92,2,0,2,0,17.12,"RS2RU",0.16,0.08
"4284",128.1,32.0675,0.1001,0.5127,218,-0.0947,-40,711,163,3.67,"20150407","20150514",42,68,2.5,0,2.5,0,18.01,"RS2RU",0.16,0.08
"4285",111.56,35.0467,0.1471,0.6023,257,-0.0985,-42,428,163,2.36,"20150210","20150319",63,38,3,0,3,0,19.49,"RS2RU",0.16,0.08
"4286",234.41,59.0081,0.1212,0.354,150,-0.2139,-90,988,163,3.75,"20150320","20150325",52,109,1,0,1,0,26.49,"RS2SF",0.17,0.19
"4287",211.35,57.0208,0.1339,0.3915,166,-0.2077,-87,819,163,4.33,"20150320","20150325",57,99,1.5,0,1.5,0,28.93,"RS2SF",0.17,0.19
"4288",206.13,55.6358,0.1553,0.4433,189,-0.206,-88,692,163,4.34,"20150320","20150325",66,88,2,0,2,0,30.47,"RS2SF",0.17,0.19
"4289",193.32,54.9505,0.1678,0.4722,201,-0.2034,-87,606,163,3.74,"20150320","20150325",71,81,2.5,0,2.5,0,31.91,"RS2SF",0.17,0.19
"4290",157.76,52.9183,0.1662,0.4916,210,-0.1996,-86,514,163,4.06,"20150320","20150325",71,72,3,0,3,0,34.39,"RS2SF",0.17,0.19
"4291",138.96,57.381,0.1365,0.4703,212,-0.3129,-137,420,130,4.94,"20150403","20150415",63,78,1,0,1,0,38.68,"RS2SM",0.15,0.13
"4292",134.89,55.9322,0.1578,0.5372,244,-0.3238,-143,354,130,4.48,"20150320","20150325",74,71,1.5,0,1.5,0,42.84,"RS2SM",0.15,0.13
"4293",122.87,54.9342,0.1702,0.5883,268,-0.3396,-150,304,130,4.3,"20150320","20150325",80,64,2,0,2,0,45.24,"RS2SM",0.15,0.13
"4294",113.09,53.1365,0.1778,0.6054,277,-0.3071,-136,271,130,3.61,"20150403","20150415",84,60,2.5,0,2.5,0,46.58,"RS2SM",0.15,0.13
"4295",116.14,53.2,0.1972,0.6095,278,-0.2715,-122,250,130,3.55,"20150320","20150325",91,56,3,0,3,0,46.25,"RS2SM",0.15,0.13
"4296",242.29,43.5065,0.0659,0.2835,113,-0.1017,-42,1078,109,7.34,"20150401","20150505",25,66,1,0,1,0,14.18,"RS2SN",0.16,0.21
"4297",207.1,45.375,0.0789,0.3102,124,-0.1133,-47,800,109,5.56,"20150401","20150505",31,55,1.5,0,1.5,0,15.96,"RS2SN",0.16,0.21
"4298",167.61,47.4295,0.0889,0.3291,132,-0.1279,-53,603,109,4.15,"20150402","20150430",35,48,2,0,2,0,17.15,"RS2SN",0.16,0.21
"4299",126.04,50.2427,0.1038,0.3594,144,-0.1544,-64,412,109,3.07,"20150401","20150430",41,36,2.5,0,2.5,0,18.9,"RS2SN",0.16,0.21
"4300",110.72,51.5464,0.1319,0.4089,167,-0.1628,-68,291,109,2.77,"20150603","20150608",53,27,3,0,3,0,19.83,"RS2SN",0.16,0.21
"4301",111.17,26.4723,0.0366,0.3788,159,-0.0866,-37,1715,163,13.14,"20150320","20150514",15,118,1,0,1,0,14.94,"RS2SR",0.08,0.07
"4302",104.83,26.7871,0.0449,0.4224,177,-0.0933,-40,1329,163,11.32,"20150320","20150514",18,102,1.5,0,1.5,0,16.61,"RS2SR",0.08,0.07
"4303",124.44,28.7109,0.0678,0.4811,202,-0.0987,-42,1024,163,6.17,"20150105","20150203",28,84,2,0,2,0,17.92,"RS2SR",0.08,0.07
"4304",106.41,27.8146,0.08,0.5527,235,-0.1021,-43,755,163,4.8,"20150105","20150203",34,65,2.5,0,2.5,0,19.54,"RS2SR",0.08,0.07
"4305",89.11,27.4194,0.1038,0.6539,279,-0.104,-44,496,163,3.24,"20150408","20150513",45,42,3,0,3,0,20.63,"RS2SR",0.08,0.07
"4306",117.57,26.7918,0.0376,0.3817,159,-0.0884,-38,1758,163,13.92,"20150320","20150505",15,110,1,0,1,0,14.14,"RS2TA",0.17,0.12
"4307",117.36,28.6478,0.0504,0.4161,175,-0.0965,-41,1309,163,9.92,"20150320","20150505",21,92,1.5,0,1.5,0,15.98,"RS2TA",0.17,0.12
"4308",120.59,29.878,0.0686,0.4601,194,-0.0982,-42,984,163,7.7,"20150320","20150505",28,75,2,0,2,0,17.46,"RS2TA",0.17,0.12
"4309",84.34,31.307,0.0745,0.4836,202,-0.112,-48,658,163,5.82,"20150320","20150505",30,56,2.5,0,2.5,0,19.69,"RS2TA",0.17,0.12
"4310",59.35,32.9177,0.0885,0.569,239,-0.1473,-63,401,163,4.65,"20150608","20150702",36,39,3,0,3,0,21.06,"RS2TA",0.17,0.12
"4311",158.82,38.6638,0.061,0.3478,145,-0.1197,-51,1407,163,8.62,"20150320","20150513",25,101,1,0,1,0,18.31,"RS2WH",0.1,0.19
"4312",139.86,38.2326,0.0693,0.3887,164,-0.1284,-54,1109,163,6.1,"20150212","20150312",29,87,1.5,0,1.5,0,19.68,"RS2WH",0.1,0.19
"4313",126.88,40.0927,0.0818,0.4041,172,-0.1338,-57,863,163,4.38,"20150320","20150326",35,74,2,0,2,0,21.23,"RS2WH",0.1,0.19
"4314",121.8,42.3313,0.1044,0.4415,187,-0.143,-61,652,163,3.52,"20150320","20150326",44,63,2.5,0,2.5,0,22.43,"RS2WH",0.1,0.19
"4315",109.58,41.8605,0.131,0.5229,224,-0.1511,-65,473,163,3.62,"20150320","20150326",56,44,3,0,3,0,24.06,"RS2WH",0.1,0.19
"4316",166.12,62.2101,0.1219,0.37,156,-0.2866,-117,733,163,4.72,"20150324","20150504",53,106,1,0,1,0,30.48,"RS2WR",-0.01,-0.01
"4317",159.25,59.9653,0.1492,0.4497,191,-0.3011,-124,577,163,2.92,"20150612","20150706",65,89,1.5,0,1.5,0,35.19,"RS2WR",-0.01,-0.01
"4318",143.4,56.2092,0.1713,0.5333,229,-0.2933,-121,459,163,3.16,"20150611","20150706",76,82,2,0,2,0,38.94,"RS2WR",-0.01,-0.01
"4319",132.2,53.4392,0.1936,0.6157,264,-0.2908,-121,378,163,4.04,"20150611","20150710",85,79,2.5,0,2.5,0,42.99,"RS2WR",-0.01,-0.01
"4320",113.76,52.1036,0.2075,0.6578,282,-0.2824,-118,309,163,3.33,"20150612","20150706",90,70,3,0,3,0,48.04,"RS2WR",-0.01,-0.01
"4321",130.97,29.1064,0.0477,0.3981,166,-0.0962,-41,1522,163,8.48,"20150206","20150312",19,89,1,0,1,0,13.19,"RS2ZC",0.03,0.05
"4322",118.37,30.5458,0.0584,0.4391,184,-0.109,-46,1136,163,6.14,"20150121","20150203",24,77,1.5,0,1.5,0,14.97,"RS2ZC",0.03,0.05
"4323",130.36,31.9512,0.0882,0.5394,228,-0.1236,-52,820,163,5.84,"20150115","20150203",37,60,2,0,2,0,16.58,"RS2ZC",0.03,0.05
"4324",100.32,32.1617,0.1007,0.6054,257,-0.1385,-58,569,163,3.86,"20150115","20150203",43,47,2.5,0,2.5,0,18.11,"RS2ZC",0.03,0.05
"4325",94.3,34.7578,0.1544,0.725,312,-0.1496,-63,351,163,2.68,"20150320","20150326",67,30,3,0,3,0,19.7,"RS2ZC",0.03,0.05
"4326",32.1,27.6289,0.0137,0.2993,123,-0.0953,-41,1455,163,18.49,"20150210","20150505",4,90,1,0,1,0,13.87,"RS2ZN",0.16,0.17
"4327",53.44,29.1667,0.0291,0.3579,148,-0.1062,-46,1104,163,10.99,"20150210","20150312",11,75,1.5,0,1.5,0,15.52,"RS2ZN",0.16,0.17
"4328",62.25,29.9523,0.0443,0.3993,165,-0.1075,-46,838,163,8.45,"20150105","20150115",17,66,2,0,2,0,16.96,"RS2ZN",0.16,0.17
"4329",71.78,32.7616,0.0725,0.4435,184,-0.1083,-47,583,163,5.23,"20150105","20150115",29,45,2.5,0,2.5,0,18.43,"RS2ZN",0.16,0.17
"4330",85.67,37.069,0.1429,0.5672,239,-0.107,-46,348,163,1.92,"20150407","20150505",60,21,3,0,3,0,19.98,"RS2ZN",0.16,0.17
"4331",164.82,74.7774,0.0392,0.1571,206,-0.3102,-413,1348,109,7.87,"20150417","20150429",50,68,1,0,1,0,11.37,"RU2SN",0.6,0.87
"4332",159.29,74.4639,0.0502,0.184,242,-0.3399,-452,1026,109,7.42,"20150421","20150429",64,62,1.5,0,1.5,0,12.65,"RU2SN",0.6,0.87
"4333",123.5,71.6621,0.0573,0.2171,285,-0.3468,-465,734,109,7.16,"20150421","20150429",73,51,2,0,2,0,14.06,"RU2SN",0.6,0.87
"4334",73.64,69.6,0.0544,0.2372,313,-0.3641,-489,500,109,7.72,"20150421","20150429",69,36,2.5,0,2.5,0,15.59,"RU2SN",0.6,0.87
"4335",38.06,68.5315,0.0528,0.2763,369,-0.4341,-586,286,109,8.38,"20150421","20150429",68,14,3,0,3,0,16.15,"RU2SN",0.6,0.87
"4336",-52.56,67.7536,-0.0232,0.1649,218,-0.4185,-550,1656,163,40.82,"20150105","20150427",-29,109,1,0,1,0,14.85,"RU2WR",0.22,0.35
"4337",-37.9,66.7181,-0.0206,0.1934,256,-0.4497,-591,1295,163,33.76,"20150105","20150427",-26,100,1.5,0,1.5,0,16.52,"RU2WR",0.22,0.35
"4338",-24.44,64.3947,-0.017,0.2287,303,-0.4612,-607,983,163,24.33,"20150105","20150427",-21,89,2,0,2,0,17.92,"RU2WR",0.22,0.35
"4339",-18.09,60.8819,-0.0173,0.2724,360,-0.4682,-618,703,163,19.36,"20150105","20150427",-23,68,2.5,0,2.5,0,19.33,"RU2WR",0.22,0.35
"4340",-20.79,60,-0.0343,0.3194,428,-0.5649,-745,410,163,18.66,"20150105","20150427",-41,33,3,0,3,0,22.06,"RU2WR",0.22,0.35
"4341",-72.5,60.6436,-0.0352,0.1139,150,-0.2649,-347,1616,163,57.64,"20150116","20150826",-46,93,1,0,1,0,12.53,"RU2ZN",0.57,0.7
"4342",-44.65,63.6145,-0.0257,0.1369,181,-0.3098,-407,1245,163,33.27,"20150120","20150826",-33,82,1.5,0,1.5,0,14.01,"RU2ZN",0.57,0.7
"4343",-37.51,62.2601,-0.0281,0.1616,212,-0.3411,-448,938,163,27.75,"20150116","20150806",-37,77,2,0,2,0,15.46,"RU2ZN",0.57,0.7
"4344",-26.93,59.3041,-0.028,0.1949,256,-0.3529,-463,661,163,22.31,"20150120","20150807",-37,58,2.5,0,2.5,0,16.57,"RU2ZN",0.57,0.7
"4345",-15.93,60.2381,-0.0256,0.2199,290,-0.3974,-523,420,163,15.45,"20150120","20150310",-33,31,3,0,3,0,17.38,"RU2ZN",0.57,0.7
"4346",183.56,19.0535,0.0598,0.8036,200,-0.1153,-29,1627,163,10.84,"20150529","20150707",15,110,1,0,1,0,15.45,"SF2AG",0.23,0.16
"4347",208.17,21.423,0.0838,0.8352,208,-0.1211,-30,1293,163,6.83,"20150114","20150128",21,103,1.5,0,1.5,0,16.87,"SF2AG",0.23,0.16
"4348",218.44,23.2283,0.111,0.8901,221,-0.1247,-31,1016,163,5.84,"20150116","20150128",27,86,2,0,2,0,18.03,"SF2AG",0.23,0.16
"4349",228.82,25.9791,0.1531,0.9315,231,-0.1201,-30,766,163,4.97,"20150121","20150128",38,71,2.5,0,2.5,0,19.04,"SF2AG",0.23,0.16
